,canDelete,devicesDistance,frequency,id,origin,signal,sitesDistance,ssid,state,type,from.device.attributes.series,from.device.identification.authorized,from.device.identification.category,from.device.identification.displayName,from.device.identification.id,from.device.identification.model,from.device.identification.name,from.device.identification.role,from.device.identification.type,from.device.overview.antenna.gain,from.device.overview.antenna.name,from.device.overview.channelWidth,from.device.status,from.interface.identification.description,from.interface.identification.displayName,from.interface.identification.name,from.interface.identification.type,from.interface.statistics.airTimeScore,from.interface.statistics.downlinkCapacity,from.interface.statistics.downlinkUtilization,from.interface.statistics.linkScore,from.interface.statistics.linkScoreHint,from.interface.statistics.rxRate,from.interface.statistics.score,from.interface.statistics.scoreMax,from.interface.statistics.signalChain0,from.interface.statistics.signalChain1,from.interface.statistics.signalLocal,from.interface.statistics.signalRemote,from.interface.statistics.signalRemoteChain0,from.interface.statistics.signalRemoteChain1,from.interface.statistics.theoreticalDownlinkCapacity,from.interface.statistics.theoreticalMaxDownlinkCapacity,from.interface.statistics.theoreticalMaxUplinkCapacity,from.interface.statistics.theoreticalUplinkCapacity,from.interface.statistics.txRate,from.interface.statistics.uplinkCapacity,from.interface.statistics.uplinkUtilization,from.interface.status.enabled,from.interface.status.plugged,from.interface.status.status,from.site.identification.id,from.site.identification.name,from.site.identification.status,from.site.identification.type,to.device.attributes.series,to.device.identification.authorized,to.device.identification.category,to.device.identification.displayName,to.device.identification.id,to.device.identification.model,to.device.identification.name,to.device.identification.role,to.device.identification.type,to.device.overview.antenna.gain,to.device.overview.antenna.name,to.device.overview.channelWidth,to.device.status,to.interface.identification.description,to.interface.identification.displayName,to.interface.identification.name,to.interface.identification.type,to.interface.statistics.airTimeScore,to.interface.statistics.downlinkCapacity,to.interface.statistics.downlinkUtilization,to.interface.statistics.linkScore,to.interface.statistics.linkScoreHint,to.interface.statistics.rxRate,to.interface.statistics.score,to.interface.statistics.scoreMax,to.interface.statistics.signalChain0,to.interface.statistics.signalChain1,to.interface.statistics.signalLocal,to.interface.statistics.signalRemote,to.interface.statistics.signalRemoteChain0,to.interface.statistics.signalRemoteChain1,to.interface.statistics.theoreticalDownlinkCapacity,to.interface.statistics.theoreticalMaxDownlinkCapacity,to.interface.statistics.theoreticalMaxUplinkCapacity,to.interface.statistics.theoreticalUplinkCapacity,to.interface.statistics.txRate,to.interface.statistics.uplinkCapacity,to.interface.statistics.uplinkUtilization,to.interface.status.enabled,to.interface.status.plugged,to.interface.status.status,to.site.identification.id,to.site.identification.name,to.site.identification.status,to.site.identification.type,to.device.overview.antenna,to.site,from.device.overview.antenna,to.device.attributes,from.device.attributes,from.site
436,False,4950.0,5530.0,dac47642-14b4-328d-8642-ab7dd7a2c3f0,unms,-50.0,,LCWNetDonJose5North,active,wireless,AC,True,wireless,DonJose5North,4cb7d248-ce97-4b65-9147-4bedd138c104,R5AC-PRISM,DonJose5North,ap,airMax,19.0,AM-5G19-120,20.0,active,,wlan0,wlan0,wlan,1.0,148200000.0,0.24499217273954116,0.973765,This link is great.,4825864.0,0.924294,1.0,,,,,,,,,,,36307840.0,149760000.0,0.03222398504273504,True,True,active,4521ece7-ebb9-44f1-85d3-7bd1d2a1fd3a,DonJose,active,site,AC,True,wireless,sunset-hills-road-3089,7de7b862-a0ec-46b6-b3d9-a6fbcbaac4d2,R5AC-Lite,sunset-hills-road-3089,station,airMax,34.0,RD-5G-34,20.0,active,,wlan0,wlan0,wlan,,0.0,,,,15278040.0,,,-52.0,-54.0,-50.0,-51.0,-55.0,-53.0,,,,,879576.0,0.0,,True,True,active,5c7d6468-12d6-4b27-bc3f-e2a8ff4c2357,sunset-hills-road-3089,active,endpoint,,,,,,
437,False,4650.0,5630.0,91882d60-7be2-3e48-83cf-3fda90d54336,unms,-52.0,3994.0,LCWNetPaseoVista5Northwest,active,wireless,AC,True,wireless,PaseoVista5Northwest,603938a6-3211-4fa8-9639-b280ba430fec,RP-5AC-Gen2,PaseoVista5Northwest,ap,airMax,19.0,AM-5G19-120,20.0,active,,wlan0,wlan0,wlan,1.0,137280000.0,0.35992447552447554,0.885765,This link is fine.,26518272.0,0.766348,0.992478,,,-53.0,0.0,,,,,,,49410432.0,143520000.0,0.1847705685618729,True,True,active,627c27e4-34ee-401a-bd68-d4634ec8af16,PaseoVista,active,site,AC,True,wireless,senda-torcida-1188,6a2cfb3c-fe19-4611-abab-36b205e92b16,PBE-5AC-620,senda-torcida-1188,station,airMax,29.0,PBE-5AC-620,20.0,active,,wlan0,wlan0,wlan,1.0,137280000.0,0.001100990675990676,0.955,This link is great.,2709312.0,0.868,1.0,-53.0,-58.0,-52.0,-53.0,-55.0,-58.0,,,,,151144.0,119600000.0,0.022653110367892977,True,True,active,0febb5e8-0a7c-4633-bac7-07b29d5d2ebd,senda-torcida-1188,active,endpoint,,,,,,
438,False,3900.0,5630.0,2428c610-f840-30ea-967b-dbcd5b13d396,unms,-53.0,3605.0,LCWNetPaseoVista5Northwest,active,wireless,AC,True,wireless,PaseoVista5Northwest,603938a6-3211-4fa8-9639-b280ba430fec,RP-5AC-Gen2,PaseoVista5Northwest,ap,airMax,19.0,AM-5G19-120,20.0,active,,wlan0,wlan0,wlan,1.0,143520000.0,0.3442755852842809,0.885765,This link is fine.,26518272.0,0.766348,0.992478,,,-53.0,0.0,,,,,,,49410432.0,102700000.0,0.2582110223953262,True,True,active,627c27e4-34ee-401a-bd68-d4634ec8af16,PaseoVista,active,site,AC,True,wireless,hondo-ridge-road-1045,3d5af58e-25c4-462c-9388-2bd54dd4e81c,PBE-5AC-620,hondo-ridge-road-1045,station,airMax,29.0,PBE-5AC-620,20.0,active,,wlan0,wlan0,wlan,1.0,146640000.0,0.0001767048554282597,0.973,This link is great.,47808.0,0.923,1.0,-54.0,-59.0,-53.0,-56.0,-57.0,-61.0,,,,,25912.0,124800000.0,0.0003830769230769231,True,True,active,9148214a-8ebc-4733-a088-0fba6d441ace,hondo-ridge-road-1045,active,endpoint,,,,,,
439,False,4200.0,5630.0,2c2569db-181b-34da-ae27-10e811081909,unms,-49.0,3912.0,LCWNetPaseoVista5Northwest,active,wireless,AC,True,wireless,PaseoVista5Northwest,603938a6-3211-4fa8-9639-b280ba430fec,RP-5AC-Gen2,PaseoVista5Northwest,ap,airMax,19.0,AM-5G19-120,20.0,active,,wlan0,wlan0,wlan,1.0,143520000.0,0.3442755852842809,0.885765,This link is fine.,26518272.0,0.766348,0.992478,,,-53.0,0.0,,,,,,,49410432.0,123500000.0,0.21472285020242915,True,True,active,627c27e4-34ee-401a-bd68-d4634ec8af16,PaseoVista,active,site,AC,True,wireless,senda-torcida-1,1476fa56-36b7-440c-87ab-2bfc83cb8eca,R5AC-Lite,senda-torcida-1,station,airMax,30.0,RD-5G-30,20.0,active,,wlan0,wlan0,wlan,1.0,143520000.0,0.004123634336677815,0.996,This link is great.,9758224.0,0.992,1.0,-59.0,-51.0,-50.0,-53.0,-54.0,-59.0,,,,,591824.0,123500000.0,0.07901395951417003,True,True,active,1d5110e6-0137-4b0d-86f3-6cb5226bb1ff,SendaTorcida5,active,site,,,,,,
440,False,2550.0,5630.0,3358ee10-ffe1-3409-8496-fb410ce2b4a6,unms,-43.0,2470.0,LCWNetPaseoVista5Northwest,active,wireless,AC,True,wireless,PaseoVista5Northwest,603938a6-3211-4fa8-9639-b280ba430fec,RP-5AC-Gen2,PaseoVista5Northwest,ap,airMax,19.0,AM-5G19-120,20.0,active,,wlan0,wlan0,wlan,1.0,145080000.0,0.3405736972704715,0.885765,This link is fine.,26518272.0,0.766348,0.992478,,,-53.0,0.0,,,,,,,49410432.0,149760000.0,0.17707179487179486,True,True,active,627c27e4-34ee-401a-bd68-d4634ec8af16,PaseoVista,active,site,AC,True,wireless,droege-road-3,148f6026-e6d9-4e2d-9845-7f0c7bf969e2,PBE-5AC-620,droege-road-3,station,airMax,29.0,PBE-5AC-620,20.0,active,,wlan0,wlan0,wlan,1.0,146640000.0,5.919258046917622e-05,0.999,This link is great.,21760.0,1.0,1.0,-43.0,-49.0,-42.0,-49.0,-50.0,-55.0,,,,,8680.0,149760000.0,0.0001452991452991453,True,True,active,87b1f7c0-5829-463e-b869-58e0c68dc624,droege-road-3,active,endpoint,,,,,,
441,False,2400.0,5650.0,b28a8d08-1087-3c53-90dd-8f616dc6a8e3,unms,-49.0,2240.0,LCWNetGoldmine5Cerrillos,active,wireless,AC,True,wireless,Goldmine5Cerrillos,957a35f8-7537-47c3-9e47-fb98447fe344,RP-5AC-Gen2,Goldmine5Cerrillos,ap,airMax,22.0,AM-5AC22-45,20.0,active,,wlan0,wlan0,wlan,1.0,148200000.0,0.20352858299595142,0.94664,This link is great.,2864496.0,0.84308,1.0,,,,,,,,,,,30162936.0,149760000.0,0.01912724358974359,True,True,active,5c5ce6e5-c606-4ddb-a266-45d679a9db50,Goldmine,active,site,AC,True,wireless,yerba-buena-4,49fd4673-1264-4e5c-8198-c5e1ad75bc49,PBE-5AC-620,yerba-buena-4,station,airMax,29.0,PBE-5AC-620,20.0,active,,wlan0,wlan0,wlan,1.0,148200000.0,0.0007062348178137652,0.999,This link is great.,1471384.0,1.0,1.0,-54.0,-50.0,-49.0,-54.0,-59.0,-56.0,,,,,104664.0,149760000.0,0.009824946581196582,True,True,active,30a432d4-f012-4714-b297-3e38b44fe537,yerba-buena-4,active,endpoint,,,,,,
442,False,1650.0,5650.0,c7f07ec6-80d0-32d3-9ba0-5009365bf311,unms,-47.0,1278.0,LCWNetGoldmine5Cerrillos,active,wireless,AC,True,wireless,Goldmine5Cerrillos,957a35f8-7537-47c3-9e47-fb98447fe344,RP-5AC-Gen2,Goldmine5Cerrillos,ap,airMax,22.0,AM-5AC22-45,20.0,active,,wlan0,wlan0,wlan,1.0,148200000.0,0.20352858299595142,0.94664,This link is great.,2864496.0,0.84308,1.0,,,,,,,,,,,30162936.0,148200000.0,0.019328582995951415,True,True,active,5c5ce6e5-c606-4ddb-a266-45d679a9db50,Goldmine,active,site,AC,True,wireless,cerrillos-heights,4a2c550a-bfb5-45ef-87df-6f1cd41e526d,PBE-5AC-500,cerrillos-heights,station,airMax,27.0,PBE-5AC-500,20.0,active,,wlan0,wlan0,wlan,1.0,141960000.0,0.00018929275852352776,0.996,This link is great.,333992.0,0.992,1.0,-55.0,-49.0,-48.0,-51.0,-56.0,-53.0,,,,,26872.0,149760000.0,0.0022301816239316237,True,True,active,9ca3a222-5753-4b0d-a892-029416255326,cerrillos-heights,active,endpoint,,,,,,
443,False,2700.0,5650.0,49ef0194-5da0-3663-9124-96a609c2f2f9,unms,-60.0,2384.0,LCWNetGoldmine5Cerrillos,active,wireless,AC,True,wireless,Goldmine5Cerrillos,957a35f8-7537-47c3-9e47-fb98447fe344,RP-5AC-Gen2,Goldmine5Cerrillos,ap,airMax,22.0,AM-5AC22-45,20.0,active,,wlan0,wlan0,wlan,1.0,111800000.0,0.2697937030411449,0.94664,This link is great.,2864496.0,0.84308,1.0,,,,,,,,,,,30162936.0,120900000.0,0.023693101736972706,True,True,active,5c5ce6e5-c606-4ddb-a266-45d679a9db50,Goldmine,active,site,AC,True,wireless,yerba-buena-2,9038d91a-6820-45ad-803b-804fd3457631,PBE-5AC-620,yerba-buena-2,station,airMax,29.0,PBE-5AC-620,20.0,active,,wlan0,wlan0,wlan,1.0,123500000.0,0.0032007125506072873,0.919,This link is great.,10128192.0,0.759,1.0,-62.0,-61.0,-58.0,-65.0,-68.0,-69.0,,,,,395288.0,120900000.0,0.08377330024813896,True,True,active,4ddb17de-c7cb-4a07-b39b-c96c5e8ca9d3,yerba-buena-2,active,endpoint,,,,,,
444,False,4800.0,5485.0,1510ba85-236b-351f-9eab-92ce4a1c26e5,unms,-60.0,,LCWNetNMO5Northeast,active,wireless,AC,True,wireless,NewMoonOverlook5Northeast,303c5a0a-1ef1-4577-aca0-48b056bec75e,RP-5AC-Gen2,NewMoonOverlook5Northeast,ap,airMax,20.0,AM-5G20-90,20.0,active,,wlan0,wlan0,wlan,1.0,84500000.0,0.24127933727810652,0.89001,This link is fine.,4003832.0,0.746864,1.0,,,,,,,,,,,20388104.0,102960000.0,0.03888725718725719,True,True,active,09cd8c36-b7e3-49c5-8173-62ac3c645370,NewMoonOverlook,active,site,AC,True,wireless,calle-cal-1210,1644bc6f-ccf3-47d0-a776-fc65c59769a5,PBE-5AC-620,calle-cal-1210,station,airMax,29.0,PBE-5AC-620,20.0,active,,wlan0,wlan0,wlan,1.0,49140000.0,0.0005312169312169312,0.876,This link is fine.,14552.0,0.63,1.0,-63.0,-63.0,-60.0,-65.0,-70.0,-67.0,,,,,26104.0,88400000.0,0.0001646153846153846,True,True,active,7e254c96-fdbf-4841-a268-0f826bd0252b,calle-cal-1210,active,endpoint,,,,,,
445,False,2550.0,5485.0,09851ce3-b0de-3594-9758-66196349b0d1,unms,-51.0,2175.0,LCWNetNMO5Northeast,active,wireless,AC,True,wireless,NewMoonOverlook5Northeast,303c5a0a-1ef1-4577-aca0-48b056bec75e,RP-5AC-Gen2,NewMoonOverlook5Northeast,ap,airMax,20.0,AM-5G20-90,20.0,active,,wlan0,wlan0,wlan,1.0,145080000.0,0.1405300799558864,0.89001,This link is fine.,4003832.0,0.746864,1.0,,,,,,,,,,,20388104.0,120900000.0,0.0331168899917287,True,True,active,09cd8c36-b7e3-49c5-8173-62ac3c645370,NewMoonOverlook,active,site,AC,True,wireless,camino-san-lucas-1413,22907cc5-0b31-497f-8156-05c106298820,LBE-5AC-Gen2,camino-san-lucas-1413,station,airMax,23.0,23,20.0,active,,wlan0,wlan0,wlan,1.0,143520000.0,0.0016133779264214047,0.972,This link is great.,730928.0,0.918,1.0,-56.0,-54.0,-52.0,-57.0,-59.0,-62.0,,,,,231552.0,131040000.0,0.005577899877899878,True,True,active,c04825db-d798-4090-8cab-7325e04863ba,camino-san-lucas-1413,active,endpoint,,,,,,
446,False,8250.0,5710.0,f88db25d-6256-3d8a-aa22-6801819a5921,unms,-56.0,8037.0,LCWNetVailSouth5,active,wireless,AC,True,wireless,VailSouth5,ad1fd1a5-85a8-4be2-86f3-6adb34272acd,RP-5AC-Gen2,VailSouth5,ap,airMax,21.0,AM-5AC21-60,20.0,active,,wlan0,wlan0,wlan,1.0,138840000.0,0.1400520887352348,0.8,This link is fine.,2189584.0,0.844,1.0,,,,,,,,,,,19444832.0,65520000.0,0.03341855921855922,True,True,active,00e72a96-9bcd-402b-9301-0ad7e43d3fd3,Vail,active,site,AC,True,wireless,tres-cientos-898,c4a7465e-6b29-4071-bd26-b3b9e4f8415f,PBE-5AC-620,tres-cientos-898,station,airMax,29.0,PBE-5AC-620,20.0,active,,wlan0,wlan0,wlan,1.0,88920000.0,0.002811336032388664,0.525,The performance of this link can be increased with a better antenna or by increasing the output power.,3580168.0,0.489,1.0,-59.0,-60.0,-56.0,-64.0,-65.0,-74.0,,,,,249984.0,89440000.0,0.04002871198568873,True,True,active,73936416-ee94-4791-8e67-bac107bfb35d,tres-cientos-898,active,endpoint,,,,,,
447,False,6300.0,5710.0,753f9f1f-3148-3d76-b551-140f2283a3f3,unms,-51.0,5804.0,LCWNetVailSouth5,active,wireless,AC,True,wireless,VailSouth5,ad1fd1a5-85a8-4be2-86f3-6adb34272acd,RP-5AC-Gen2,VailSouth5,ap,airMax,21.0,AM-5AC21-60,20.0,active,,wlan0,wlan0,wlan,1.0,132600000.0,0.14664277526395172,0.8,This link is fine.,2189584.0,0.844,1.0,,,,,,,,,,,19444832.0,120900000.0,0.01811070306038048,True,True,active,00e72a96-9bcd-402b-9301-0ad7e43d3fd3,Vail,active,site,AC,True,wireless,lucero-rd,caa1163b-18b9-4600-a7af-983649d67516,PBE-5AC-620,lucero-rd,station,airMax,29.0,PBE-5AC-620,20.0,active,,wlan0,wlan0,wlan,1.0,141960000.0,0.0007533389687235841,0.775,"Please, make sure the signal is not interrupted (bad visibility, fresnel zones etc...) and that there is no interference.",201136.0,0.796,1.0,-54.0,-54.0,-51.0,-56.0,-58.0,-60.0,,,,,106944.0,134160000.0,0.0014992248062015504,True,True,active,17985557-9a1d-4c7d-bd80-a9d7904445f2,lucero-rd-router,active,endpoint,,,,,,
448,False,3300.0,5705.0,2961dce6-9343-398a-adb5-fd71f8b2c417,unms,-48.0,2837.0,LCWNetJicarillaRidge5SW,active,wireless,AC,True,wireless,JicarillaRidge5SW,4797c3ea-3909-4023-a7ca-53c82f289d69,R5AC-PRISM,JicarillaRidge5SW,ap,airMax,20.0,AM-5G20-90,20.0,active,,wlan0,wlan0,wlan,1.0,148200000.0,0.1536105802968961,0.924476,This link is great.,3395064.0,0.8472,1.0,,,,,,,,,,,22765088.0,149760000.0,0.02267003205128205,True,True,active,a236f7d5-6b82-44e0-b30c-351b54a20c08,JicarillaRidge,active,site,AC,True,wireless,old-canoncito-road-633,9cb26644-a4ba-4cbb-bd88-8a4f5d95ea4c,PBE-5AC-Gen2,old-canoncito-road-633,station,airMax,25.0,400,20.0,active,,wlan0,wlan0,wlan,1.0,146640000.0,3.693398799781778e-05,0.999,This link is great.,17984.0,1.0,1.0,-50.0,-54.0,-49.0,-53.0,-55.0,-58.0,,,,,5416.0,149760000.0,0.00012008547008547009,True,True,active,8ca3d01f-6905-46ba-9d4e-c2b4a358a7d1,old-canoncito-road-633,active,endpoint,,,,,,
449,False,6300.0,5710.0,8e920e2a-ef2e-312d-8757-d3aca5bc8dab,unms,-51.0,5756.0,LCWNetVailSouth5,active,wireless,AC,True,wireless,VailSouth5,ad1fd1a5-85a8-4be2-86f3-6adb34272acd,RP-5AC-Gen2,VailSouth5,ap,airMax,21.0,AM-5AC21-60,20.0,active,,wlan0,wlan0,wlan,1.0,148200000.0,0.13120669365721999,0.8,This link is fine.,2189584.0,0.844,1.0,,,,,,,,,,,19444832.0,124800000.0,0.01754474358974359,True,True,active,00e72a96-9bcd-402b-9301-0ad7e43d3fd3,Vail,active,site,AC,True,wireless,monte-alto-rd-4,c6c85e4b-4b5b-4938-b010-588848d42263,PBE-5AC-620,monte-alto-rd-4,station,airMax,29.0,PBE-5AC-620,20.0,active,,wlan0,wlan0,wlan,1.0,148200000.0,0.0005005128205128205,0.971,This link is great.,233328.0,0.915,1.0,-53.0,-55.0,-51.0,-56.0,-58.0,-61.0,,,,,74176.0,101400000.0,0.0023010650887573965,True,True,active,9253e572-107a-4176-8e77-eae7aa3aedcd,monte-alto-rd-4,active,endpoint,,,,,,
450,False,5700.0,5710.0,4e24a243-84d5-3237-9b6e-f0d517a72a64,unms,-67.0,5349.0,LCWNetVailSouth5,active,wireless,AC,True,wireless,VailSouth5,ad1fd1a5-85a8-4be2-86f3-6adb34272acd,RP-5AC-Gen2,VailSouth5,ap,airMax,21.0,AM-5AC21-60,20.0,active,,wlan0,wlan0,wlan,1.0,107640000.0,0.18064689706428838,0.8,This link is fine.,2189584.0,0.844,1.0,,,,,,,,,,,19444832.0,68640000.0,0.0318995337995338,True,True,active,00e72a96-9bcd-402b-9301-0ad7e43d3fd3,Vail,active,site,AC,True,wireless,valencia-loop-909,38f15399-208d-4e6a-ac8d-03edf1bc5c1d,PBE-5AC-Gen2,valencia-loop-909,station,airMax,25.0,400,20.0,active,,wlan0,wlan0,wlan,1.0,108810000.0,0.002515798180314309,0.605,"Please, make sure the signal is not interrupted (bad visibility, fresnel zones etc...) and that there is no interference.",4223152.0,0.597,1.0,-69.0,-72.0,-67.0,-73.0,-76.0,-76.0,,,,,273744.0,47320000.0,0.08924666103127642,True,True,active,0a6e558b-a5b0-40c6-8e4f-5f2c3a2e4c0a,valencia-loop-909,active,endpoint,,,,,,
451,False,2100.0,5705.0,8237ce2c-cbe9-3bb7-9c1d-ea8d085c4506,unms,-60.0,,LCWNetJicarillaRidge5SW,active,wireless,AC,True,wireless,JicarillaRidge5SW,4797c3ea-3909-4023-a7ca-53c82f289d69,R5AC-PRISM,JicarillaRidge5SW,ap,airMax,20.0,AM-5G20-90,20.0,active,,wlan0,wlan0,wlan,1.0,93600000.0,0.24321675213675215,0.924476,This link is great.,3395064.0,0.8472,1.0,,,,,,,,,,,22765088.0,135720000.0,0.02501520778072502,True,True,active,a236f7d5-6b82-44e0-b30c-351b54a20c08,JicarillaRidge,active,site,AC,True,wireless,calle-gurule-3004,d255eb57-18ae-4822-ab01-1f33c4ffd722,LBE-5AC-Gen2,calle-gurule-3004,station,airMax,23.0,23,20.0,active,,wlan0,wlan0,wlan,,0.0,,,,68952.0,,,-62.0,-65.0,-60.0,-60.0,-66.0,-61.0,,,,,30384.0,0.0,,True,True,active,a940f9a0-faef-495b-bdcc-4af2da34811f,calle-gurule-3004,active,endpoint,,,,,,
452,False,600.0,5835.0,5f8c6b35-59da-34e7-a00a-df6795f5792c,unms,-37.0,,LCWNetMountainTop5,active,wireless,AC,True,wireless,MountainTop5,0f6a68ad-bdd7-48ef-a4b2-7db9217ba45d,R5AC-PRISM,MountainTop5,ap,airMax,21.0,AM-V5G-Ti,20.0,active,,wlan0,wlan0,wlan,,0.0,,0.955,This link is great.,595728.0,,,,,,,,,,,,,9585360.0,0.0,,True,True,active,ab9db5ce-9b6d-425d-a5d5-e635e4db1d7e,MountainTop,active,site,AC,True,wireless,overlook-7,50bc3a3f-d29c-48f2-92a2-87fe11229e15,LBE-5AC-Gen2,overlook-7,station,airMax,23.0,23,20.0,active,,wlan0,wlan0,wlan,,0.0,,0.955,This link is great.,18200.0,,,-38.0,-42.0,-37.0,-53.0,-58.0,-54.0,,,,,6072.0,0.0,,True,True,active,66ca13ef-0dca-4ea2-929b-3f36890db82e,overlook-7,active,endpoint,,,,,,
453,False,2400.0,5650.0,3b82a352-0789-3b9a-b8a2-089063bdcb97,unms,-55.0,1943.0,LCWNetGoldmine5Cerrillos,active,wireless,AC,True,wireless,Goldmine5Cerrillos,957a35f8-7537-47c3-9e47-fb98447fe344,RP-5AC-Gen2,Goldmine5Cerrillos,ap,airMax,22.0,AM-5AC22-45,20.0,active,,wlan0,wlan0,wlan,1.0,141960000.0,0.2124748943364328,0.94664,This link is great.,2864496.0,0.84308,1.0,,,,,,,,,,,30162936.0,149760000.0,0.01912724358974359,True,True,active,5c5ce6e5-c606-4ddb-a266-45d679a9db50,Goldmine,active,site,AC,True,wireless,main-street-244,63a30b19-762e-41f5-bf95-9b2736cc9a71,LBE-5AC-Gen2,main-street-244,station,airMax,23.0,23,20.0,active,,wlan0,wlan0,wlan,1.0,140400000.0,0.00028547008547008545,0.991,This link is great.,140640.0,0.976,1.0,-57.0,-60.0,-55.0,-59.0,-64.0,-61.0,,,,,40080.0,149760000.0,0.0009391025641025641,True,True,active,dd2aad7e-4fa7-4b9b-8a91-3c379f097400,main-3,active,endpoint,,,,,,
454,True,,5485.0,4897fe72-cac8-3da7-8eb8-285508b66bdb,unms,,1947.0,LCWNetSouthFork5,disconnected,wireless,AC,True,wireless,SouthFork5,24c2e5c3-42ce-4ac4-b4b0-432b2b660773,R5AC-PRISM,SouthFork5,ap,airMax,19.0,AM-5G19-120,20.0,active,,wlan0,wlan0,wlan,1.0,0.0,,0.966333,This link is great.,958840.0,0.901833,1.0,,,,,,,,,,,17685304.0,42640000.0,0.02248686679174484,True,True,active,6ac8699d-2cce-4df1-8ca8-16b3108d40b0,SouthFork,active,site,AC,True,wireless,willow-1346,3cc764f6-cd0a-4a22-8a24-d569bf62c98a,LBE-5AC-Gen2,willow-1346,station,airMax,23.0,23,20.0,disconnected,,wlan0,wlan0,wlan,1.0,67080000.0,,0.806,This link is fine.,,0.419,1.0,,,,,,,,,,,,37440000.0,,True,True,active,cad83f78-86b7-4bd4-a86a-7eec16ea3387,willow-1346,disconnected,endpoint,,,,,,
455,False,300.0,5610.0,d26a0d23-55dd-3caf-9330-1e913ce9166d,unms,-47.0,221.0,LCWNetLimeKiln5,active,wireless,AC,True,wireless,LimeKiln5,d8752b33-feb3-4ed8-89ec-472c49c36941,RP-5AC-Gen2,LimeKiln5,ap,airMax,17.0,AM-5G17-90,20.0,active,,wlan0,wlan0,wlan,1.0,148200000.0,0.0013167611336032388,0.926839,This link is great.,171256.0,0.825,1.0,,,-77.0,-75.0,,,,,,,195144.0,149760000.0,0.0011435363247863247,True,True,active,cbc03e39-8ed0-458b-9913-4c5a9cb47af1,LimeKiln,active,site,AC,True,wireless,lime-kiln-road-9,dfbdb91a-0248-4b8e-82cc-51d5e98c9c00,NBE-5AC-19,lime-kiln-road-9,station,airMax,19.0,NBE-M5AC-19,20.0,active,,wlan0,wlan0,wlan,1.0,148200000.0,0.0006572199730094467,0.999,This link is great.,179488.0,1.0,1.0,-52.0,-51.0,-48.0,-52.0,-57.0,-54.0,,,,,97400.0,149760000.0,0.0011985042735042735,True,True,active,eeca1451-1dc1-4335-a78a-9066ca764f02,lime-kiln-road-9,active,endpoint,,,,,,
456,False,300.0,5335.0,d64b0d46-3ce4-3ad1-a3a8-78dd2828fc1f,unms,-47.0,238.0,LCWNetOverlook5,active,wireless,AC,True,wireless,Overlook5,48a03eee-5904-4c91-b248-a5f7a07482e1,R5AC-PRISM,Overlook5,ap,airMax,17.0,AM-M-V5G-Ti,20.0,active,,wlan0,wlan0,wlan,1.0,148200000.0,0.05279481781376518,0.96903,This link is great.,277328.0,1.0,1.0,,,-48.0,-51.0,,,,,,,7824192.0,149760000.0,0.0018518162393162394,True,True,active,4b7509c0-4983-4e19-927c-76ceb76baac2,Overlook,active,site,AC,True,wireless,upper-pond-3,07ef5664-2df3-47e9-8fad-5369e35dcaac,NBE-5AC-19,upper-pond-3,station,airMax,19.0,NBE-M5AC-19,20.0,active,,wlan0,wlan0,wlan,1.0,148200000.0,0.0008957624831309041,0.999,This link is great.,49184.0,1.0,1.0,-48.0,-52.0,-47.0,-48.0,-50.0,-52.0,,,,,132752.0,149760000.0,0.0003284188034188034,True,True,active,e5a3f546-8f45-4c6b-87a6-9c34070e7202,upper-pond-3,active,endpoint,,,,,,
457,False,300.0,5565.0,4cd107c9-a339-32a1-b5a7-d774aed329d1,unms,-52.0,310.0,LCWNetSpiritRidge5Northwest,active,wireless,AC,True,wireless,SpiritRidge5Northwest,940949d6-4b31-4131-8235-15be0af45ba4,RP-5AC-Gen2,SpiritRidge5Northwest,ap,airMax,17.0,AM-M-V5G-Ti,20.0,active,,wlan0,wlan0,wlan,1.0,110500000.0,0.40538504977375567,0.885,This link is fine.,7404664.0,0.6915,1.0,,,,,,,,,,,44795048.0,110500000.0,0.06701053393665159,True,True,active,529482c2-bde5-4f1d-8112-e67ffb8abe94,SpiritRidge,active,site,AC,True,wireless,spirit-ridge,b9b9c414-78b5-4b6d-87b7-509fe016b110,NBE-5AC-16,spirit-ridge,station,airMax,16.0,16,20.0,active,,wlan0,wlan0,wlan,1.0,110500000.0,0.0036173031674208143,0.944,This link is great.,9816608.0,0.834,1.0,-55.0,-55.0,-52.0,-44.0,-45.0,-51.0,,,,,399712.0,117000000.0,0.08390263247863247,True,True,active,699ba880-c84d-4f67-8bf9-21cd59ad4e38,spirit-ridge,active,endpoint,,,,,,
